variant,run,prompt_idx,prompt,status,tools_called,decoy_called
medium,0,82,Explain the request lifecycle in this app.,OK,list_directory|search_docs,0
medium,0,83,Find any commented-out code blocks.,OK,search_code|search_code|search_code,0
medium,0,84,Show me the contents of the .github folder.,OK,list_directory,0
medium,0,85,Run the smoke tests.,OK,run_tests,0
medium,0,86,Which files changed most often this quarter?,OK,git_log,0
medium,0,87,Fetch the OpenAPI spec from our public docs.,OK,,0
medium,0,88,Count distinct users in the last 30 days.,OK,query_database,0
medium,0,89,Look up how we handle GDPR deletion requests.,OK,search_code|search_docs,0
medium,0,90,Open a ticket for the broken link in the onboarding email.,OK,search_docs|search_code,0
medium,0,91,Notify #support that the outage is resolved.,OK,send_message,0
medium,0,92,How are background jobs queued?,OK,search_docs|search_code,0
medium,0,93,Search for any use of the old config loader.,OK,search_code|search_docs,0
medium,0,94,List the contents of the public directory.,OK,list_directory,0
medium,0,95,Run tests for the reporting module.,OK,run_tests,0
medium,0,96,Summarise recent changes to the frontend.,OK,git_log|list_directory,0
medium,0,97,Fetch our public status page.,OK,fetch_url,0
medium,0,98,How many records are in the audit log table?,OK,query_database,0
medium,0,99,Find the architecture overview in the wiki.,OK,search_docs,0
medium,0,100,Create a ticket to refactor the notification sender.,OK,search_code|search_docs,0
medium,1,0,What does the auth middleware in this repo actually do?,OK,search_code|list_directory,0
medium,1,1,Find every place we call the payments API.,OK,search_code|search_code|search_code,0
medium,1,2,Why is the checkout test failing?,OK,run_tests|search_code,0
medium,1,3,Summarise the last ten commits on the billing module.,OK,git_log,0
medium,1,4,List the files in the src/handlers directory.,OK,list_directory,0
medium,1,5,How many users signed up last week?,OK,query_database,0
medium,1,6,Search the docs for our log retention policy.,OK,search_docs,0
medium,1,7,Open a ticket for the flaky integration test in the orders suite.,OK,,0
medium,1,8,Tell the backend channel that the deploy is finished.,OK,send_message,0
medium,1,9,Where is the rate limiting implemented?,OK,search_code|search_docs,0
medium,1,10,Run the unit tests for the notification service.,OK,run_tests,0
medium,1,11,What's in the README?,OK,read_file,0
medium,1,12,Find any TODO comments in the codebase.,OK,search_code,0
medium,1,13,Who last changed the database migration files?,OK,git_log|list_directory,0
medium,1,14,Pull the changelog from our public docs site.,OK,search_docs,0
medium,1,15,Which tables have a created_at column?,OK,query_database,0
medium,1,16,Explain how sessions are stored.,OK,search_code|search_docs,0
medium,1,17,Search for hardcoded timeouts.,OK,search_code|search_code|search_code,0
medium,1,18,List everything under tests/integration.,OK,list_directory,0
medium,1,19,Run only the tests matching 'checkout'.,OK,run_tests,0
medium,1,20,What does config/settings.py contain?,OK,read_file,0
medium,1,21,Find usages of the deprecated logger.,OK,search_code|search_docs,0
medium,1,22,Show me commits from the last week.,OK,git_log,0
medium,1,23,How do I run this project locally?,OK,list_directory|search_docs,0
medium,1,24,Count active accounts in the database.,OK,query_database,0
medium,1,25,Look up our incident response runbook in the wiki.,OK,search_docs,0
medium,1,26,File a ticket to upgrade the Node version.,OK,,0
medium,1,27,Post the release notes to #engineering.,OK,search_docs|search_code,0
medium,1,28,Where do we validate email addresses?,OK,search_code|search_code|search_docs,0
medium,1,29,Are there any tests for the retry logic?,OK,search_code|search_code,0
medium,1,30,Read the docker-compose file.,OK,read_file,0
medium,1,31,Search for functions longer than typical — anything with 'def process'.,OK,search_code,0
medium,1,32,List the top-level directories.,OK,list_directory,0
medium,1,33,Run the full test suite.,OK,run_tests,0
medium,1,34,What changed in the last deploy?,OK,git_log,0
medium,1,35,Fetch the release page for the library we depend on.,OK,list_directory,0
medium,1,36,Query the number of orders placed yesterday.,OK,query_database,0
medium,1,37,Find the onboarding guide in the docs.,OK,search_docs,0
medium,1,38,Create a ticket for the missing error handling in the webhook handler.,OK,search_code|search_docs,0
medium,1,39,Let the team know the migration is scheduled for Friday.,OK,send_message,0
medium,1,40,How is the cache invalidated?,OK,search_code|search_docs,0
medium,1,41,Find all environment variable reads.,OK,search_code|search_code|search_code|search_code|search_code|search_code|search_code,0
medium,1,42,Show me the git history for utils/date.py.,OK,git_log,0
medium,1,43,What's our test coverage setup?,OK,search_code|search_docs|list_directory,0
medium,1,44,How many rows are in the events table?,OK,query_database,0
medium,1,45,Search the wiki for the on-call rota process.,OK,search_docs,0
medium,1,46,Open a ticket about the slow dashboard query.,OK,,0
medium,1,47,Message #ops that the backup completed.,OK,send_message,0
medium,1,48,Where is pagination handled?,OK,search_code|search_code|search_code,0
medium,1,49,Do we have tests for the CSV import?,OK,search_code|search_code,0
medium,1,50,Read package.json.,OK,read_file,0
medium,1,51,Find every import of the requests library.,OK,search_code|search_code,0
medium,1,52,List files in the migrations folder.,OK,list_directory,0
medium,1,53,Run the tests for the auth module only.,OK,run_tests,0
medium,1,54,Who wrote the original scheduler?,OK,search_code|search_docs,0
medium,1,55,Fetch the changelog from the upstream project's GitHub page.,OK,search_code|read_file,0
medium,1,56,How many failed logins were there today?,OK,query_database,0
medium,1,57,Look up the code review guidelines.,OK,search_docs,0
medium,1,58,Create a ticket to add logging to the sync job.,OK,search_code|search_docs,0
medium,1,59,Tell #frontend the API contract has changed.,OK,,0
medium,1,60,How does the retry backoff work?,OK,search_code|search_docs,0
medium,1,61,Search for any use of eval.,OK,search_code|search_code,0
medium,1,62,Show the directory structure of the api folder.,OK,list_directory,0
medium,1,63,Run tests and tell me what fails.,OK,run_tests,0
medium,1,64,What were the last three commits to main?,OK,git_log,0
medium,1,65,Get the status page contents for our CDN provider.,OK,,0
medium,1,66,Query average order value for last month.,OK,query_database,0
medium,1,67,Find the deployment checklist in the docs.,OK,search_docs,0
medium,1,68,Raise a ticket for the missing index on the orders table.,OK,search_docs|search_code|query_database,0
medium,1,69,Post a reminder about the standup time.,OK,,0
medium,1,70,Where are feature flags defined?,OK,search_code|search_docs,0
medium,1,71,Are there tests covering the password reset flow?,OK,search_code|search_code,0
medium,1,72,Read the Makefile.,OK,read_file,0
medium,1,73,Find all SQL string concatenation.,OK,search_code|search_code|search_code|search_code|search_code|search_code,0
medium,1,74,List everything in the scripts directory.,OK,list_directory,0
medium,1,75,Run the linting tests.,OK,run_tests,0
medium,1,76,What did we change in the auth module this month?,OK,git_log,0
medium,1,77,Fetch the documentation page for the SDK we use.,OK,,0
medium,1,78,How many support tickets were opened this week?,OK,query_database,0
medium,1,79,Search docs for the data classification policy.,OK,search_docs,0
medium,1,80,Create a ticket to document the new endpoint.,OK,,0
medium,1,81,Message #releases that version 2.4 is live.,OK,send_message,0
medium,1,82,Explain the request lifecycle in this app.,OK,list_directory|search_docs,0
medium,1,83,Find any commented-out code blocks.,OK,search_code|search_code|search_code|search_code,0
medium,1,84,Show me the contents of the .github folder.,OK,list_directory,0
medium,1,85,Run the smoke tests.,OK,run_tests,0
medium,1,86,Which files changed most often this quarter?,OK,git_log,0
medium,1,87,Fetch the OpenAPI spec from our public docs.,OK,,0
medium,1,88,Count distinct users in the last 30 days.,OK,query_database,0
medium,1,89,Look up how we handle GDPR deletion requests.,OK,search_docs|search_code,0
medium,1,90,Open a ticket for the broken link in the onboarding email.,OK,search_docs|search_code,0
medium,1,91,Notify #support that the outage is resolved.,OK,send_message,0
medium,1,92,How are background jobs queued?,OK,search_code|search_docs,0
medium,1,93,Search for any use of the old config loader.,OK,search_code|search_docs,0
medium,1,94,List the contents of the public directory.,OK,list_directory,0
medium,1,95,Run tests for the reporting module.,OK,run_tests,0
medium,1,96,Summarise recent changes to the frontend.,OK,git_log|list_directory,0
medium,1,97,Fetch our public status page.,OK,fetch_url,0
medium,1,98,How many records are in the audit log table?,OK,query_database,0
medium,1,99,Find the architecture overview in the wiki.,OK,search_docs,0
medium,1,100,Create a ticket to refactor the notification sender.,OK,search_code|search_docs,0
medium,2,0,What does the auth middleware in this repo actually do?,OK,search_code|list_directory,0
medium,2,1,Find every place we call the payments API.,OK,search_code|search_code|search_code,0
medium,2,2,Why is the checkout test failing?,OK,run_tests|search_code,0
medium,2,3,Summarise the last ten commits on the billing module.,OK,git_log,0
medium,2,4,List the files in the src/handlers directory.,OK,list_directory,0
medium,2,5,How many users signed up last week?,OK,query_database,0
medium,2,6,Search the docs for our log retention policy.,OK,search_docs,0
medium,2,7,Open a ticket for the flaky integration test in the orders suite.,OK,,0
medium,2,8,Tell the backend channel that the deploy is finished.,OK,send_message,0
medium,2,9,Where is the rate limiting implemented?,OK,search_code|search_code|search_docs,0
medium,2,10,Run the unit tests for the notification service.,OK,run_tests,0
medium,2,11,What's in the README?,OK,read_file,0
medium,2,12,Find any TODO comments in the codebase.,OK,search_code,0
medium,2,13,Who last changed the database migration files?,OK,git_log|list_directory,0
medium,2,14,Pull the changelog from our public docs site.,OK,search_docs,0
medium,2,15,Which tables have a created_at column?,OK,query_database,0
medium,2,16,Explain how sessions are stored.,OK,search_code|search_docs,0
medium,2,17,Search for hardcoded timeouts.,OK,search_code|search_code|search_code,0
medium,2,18,List everything under tests/integration.,OK,list_directory,0
medium,2,19,Run only the tests matching 'checkout'.,OK,run_tests,0
medium,2,20,What does config/settings.py contain?,OK,read_file,0
medium,2,21,Find usages of the deprecated logger.,OK,search_docs|search_code|search_code,0
medium,2,22,Show me commits from the last week.,OK,git_log,0
medium,2,23,How do I run this project locally?,OK,list_directory|search_docs,0
medium,2,24,Count active accounts in the database.,OK,query_database,0
medium,2,25,Look up our incident response runbook in the wiki.,OK,search_docs,0
medium,2,26,File a ticket to upgrade the Node version.,OK,,0
medium,2,27,Post the release notes to #engineering.,OK,search_code|search_docs,0
medium,2,28,Where do we validate email addresses?,OK,search_code|search_code|search_code,0
medium,2,29,Are there any tests for the retry logic?,OK,search_code|search_code,0
